comment,star,likesCount
终于读完了，累个半死。儒学已然成为现代世风日下的遮羞布，也让人领略了现实的真谛：天下熙熙，皆为利来。天下攘攘，皆为利往。,推荐,0
洱夫子的考据大说写得还行吧。,较差,0
一部十分聒噪的小说,推荐,0
只能说一般般,还行,0
我想我懂什么叫做男性窥视了 这本书争议好大…,还行,0
小说得有个好故事，而这一篇确实算不上好故事，主要内容是掉书袋，。。,还行,0
补标。还是很喜欢...,推荐,0
在叙事上有重要的探索，叙事上，不断的埋线，牵线，这没问题，但是，没有一条叙事主线，多是埋了主线，又牵出一条线，虽然对情节理解没有太多干扰，但是叙事逻辑上还是说不通。换一段就能不管连贯吗？尤其是前一段根本不适合直接结束，比如第13节，第14节，第16节，第17和第18节也无衔接。就算临界叙事，也不能未降调就重开一调吧。既然你用了逻辑，说我要说两条，一条是什么，然后一直分支，说，再收回，无论分多少，你还是要说第二条，不然就是结构的漏洞，写小说时可能没有那么强的全局观念，但是审视的时候，就不得不说了。,还行,0
读到结尾，故事还在开头，说的好听是作者运用插叙将不同时代的故事汇聚在同一时空，说的难听就是把各种人物轶事小报消息网络新闻拼凑成一锅杂烩。叙事冗长、迟缓、滞重，百科全书的野望下是手法的单一，还有一些酷似机智和博学的小聪明和费尽心机。如果是因为内容充满荤段子和性描写就称之为“当代金瓶梅”，那么显然应该到日本去寻找当代金瓶梅，如果是因为运用知识进行讽刺就称之为“升级版围城”，那么显然B站弹幕网友才是升级版围城大家。,还行,1
《论语》很好的穿越。,力荐,4
文学已死？至少这部茅奖并不很喜欢。读二十世纪文学遗产才是财富。,还行,1
豆瓣也会听你的？,推荐,0
？？ 茅盾文学奖？ 难道不是作者为了显示自己的学识刻意卖弄？？情节设计不合理随处可见，向《红楼梦》致敬？百科全书式作品？书的质量远不是写作时间长短可以衡量的，13年写不出来的不一定是佳作。期盼文学圈这种互相吹捧的风气可以改善。,很差,6
前半段人物塑造过于漫画化，情节又太意料之中，不过讽刺效果有了：敬头香那一段，佛、商、官、儒四方冲突蛮好玩的。拿它比红楼梦倒duck不必，用典种类单一而且比较生硬，远远称不上百科全书。后半段从双渐部分开始很抓人，一下子前面的铺垫都出来了，写父子、写爱情、写一代真学者们的落幕，结尾倒又有一种“白茫茫大地真干净”的味道了。还行吧，篇幅太长不太友好。,推荐,0
李洱启动了对历史和知识的合理想象，并将之妥帖地落实到每个叙事环节。于是那么多的人物、知识、言谈、细节，都化为一个纷纭变幻的时代的形象，令人难以忘怀。,较差,0
很看好这套书，和《废都》一样反应了当下知识分子的困惑（不同的是《废都》是上世纪80年代的，《应物兄》是本世纪00--10年代的），会成为一部反应时代们经典小说。2019年阅读时节奏快了些，有时间细细咀嚼吧。,力荐,0
对不起茅盾文学奖得主的名头，想学围城，但是没学到位，越读到后面，那种卖弄的感觉就越强烈,较差,2
超级超级喜欢这个类型的文章！,力荐,4
荒唐国学背景下的荒唐人，竟然也得了矛盾文学奖,较差,0
废话太多，相比于《石榴树下结樱桃》，故事太散，不符合我的口味。,较差,0
扒下了学界、商界、政界、媒体的底裤。初读觉得无聊，真正带入到整个故事之后，就能感觉出作者缜密的思维和无处不在的暗嘲，作者通过应物兄，将应物兄身边的人刻画得非常好。小说的主线围绕着接程先生回国任教展开，但程先生尴尬的身份以及通过接陈先生回国任教这件事想获得利益的人的表现，充满着荒诞，神奇与腐朽的气息。,力荐,0
有趣的一本书,推荐,0
“一部真正的书，常常是没有首页的。就像走进密林，所见树叶的声音，那声音又涌向树梢，涌向顶端。”,还行,0
这部小说我花了差不多两个多月才读完，断断续续的，读到后面已经忘记了前面说些什么。在阅读的过程中，没多少阅读的快感，只是里面说济州的文化圈以及那些事，让我想起了多年前读过的贾平凹的《废都》的感觉。但这本书，并不仅仅只是一部小说，如果慢慢阅读，用心阅读，还是可以在小说当中学到很多的传统文化知识，而且对文化圈发生的那些人与事，也有比较清晰的扫描。中国社会层层面面的阴暗，在大学，在文化圈，都没法避免，穷也无法独善其身，达则未必能兼济天下。里面除了文化学，真是有社会的饭方方面面，各色人物的粉墨登场，非常真实的构建了现实生活真实的结构，对于后人而言，这也是一部另类的文学圈里的金瓶梅那种渲染时代社会的史籍吧。,None,0
李洱对传统文化涉猎很深，化在自己的文章中，没有违和感。这点算是成功的，对体制人物把握不够。,推荐,0
有《围城》揶揄讽刺的影子，有《红楼梦》人物浩瀚的影子，但是大部分人物刻画得面目可憎、可笑，从学术界大儒到学生、从商到政，都是一个巨大的名利场，虽然有几分真实，或者是我所不了解的很真实，但是读来有如嚼蜡，只想快快翻完。很多话语明显是作者借书中人之口说出的，书袋掉了一路，就当是儒学学习吧！最不喜子贡来访那段，冗长又造作；从双林院士之死开始才有了些性情；而一群人为迎接程先生兴师动众，与最后真正的程家大院相比，实在讽刺。,还行,0
看了七十多页，看不下去了有点,还行,0
漫长又折磨人的一次阅读经历。,还行,0
终于看完了！学术场亦是名利场。,推荐,0
真的荒诞，它的语言经得起推敲，我认为这是一部能够经得起考验的作品,力荐,0
感觉中国人都挺痴迷语言的,,
不是内心的感受和自问,,
而是耍嘴皮子的语言,,
我们的文学作品,,
总是少于心理幽深层面的探讨,,
而多于深谙嘴上功夫的沾沾自喜,,
读起来油嘴滑舌，没什么真诚感,,
这个小说的行文结构是不错,,
可惜内容让我喜欢不起来,还行,1
当下社会众生相，作者知识之丰富令人叹服,力荐,0
为什么它能得茅盾？,很差,3
适合60年代生人80年代成长起来的知识分子小说。文史哲生物都有涉猎的长篇。收获评价甚高。荡漾开去又回旋回来的手法纯熟。双林双渐的人物和亲情令我感动。芸娘是集才智美貌一身的完美人物。文德斯亦是脱俗的，和陆空谷比肩。姚鼎先生的吉光片羽令人神往。其他都是名利的皮囊。读书人是靠书来认知世界的甚合我意。慢慢再翻翻。,推荐,2
看到了当代知识分子的虚伪、做作，甚至有些荒诞。里面有很多经典的词汇和句子，适合睡前小读一下。,推荐,3
一般,力荐,0
据说作者写这本书用了13年，我可能要用13个月才能读完。这本事是有一定阅读门槛的，你文化水平没到那个点，读起来很难产生共鸣或反对思想，顶多看个人物故事。我真是自不量力。,还行,0
当知名的作家却写不出足以打动人心的文字，李洱就是那个上不去下不来的作家。作品的好坏不说，就十三年磨一剑，《应物兄》也不会太差，一个作者知道他想要什么样的作品，不管读者如何，作品本身就是作者的思想承载，看不懂说明你境界不够，而我恰恰看懂了，所以我强力推荐。,,
,,
,推荐,1
把《应物兄》称为一部当代的《儒林外史》其实是太简单化了。它是从某种既冷峻又热切、既入情又静观的“Thirdxelf”（“第三自我”）的视角呈现的当代中国知识分子的清明上河图，是因应于历史世情与浩渺天地之风云变幻的思想者此在的化时为空、以静为动的心灵画卷。,力荐,0
不评价。看的比较快！,较差,0
这本书绝不是一本“通俗小说”，故而对于那些想要通过曲折的情节来获得某种“消遣”的读者来说，这本书显得冗长而无趣。不谈论这本书的成功与否，这本书令我惊叹的是知识的丰厚。书中对于中西方哲学的阐释与他人阐释的引用，广泛而深刻，若无一定的功底，断然无法完成这部小说；贯穿全书的反讽，源于作者对于自己与他人的反省，在不断的反省中，一副当代知识分子的群像跃然纸上………,,
有人认为，读这本书是需要门槛的，我非常赞同这个观点。书中大量引用中西哲学原典，如果读者没有一定的知识储备，真的无法理解那些原典；弄不清原典的含义，也就无法理解全书的“反讽”；理解不了“反讽”，实则就等于没有读过这本书。,力荐,0
引经据典太多……让我想到李敖的书……并不觉得好读……过于宏大，人物也多，文人，政客，商人形形色色，出口就之乎者也，似乎很高级，但内心伪善充满戾气，男娼女盗……在儒学背景之下，人物更显得可笑和莫名其妙。结局似乎合情合理，非死即落……让人看不到希望。,还行,0
